日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-04-04,000858,178.73,179.38,179.89,176.18,142473,2772976030.63,2.08,0.54,0.96,0.37
2023-04-06,000858,178.23,173.77,178.23,172.3,151075,2889971045.36,3.31,-3.13,-5.61,0.39
2023-04-07,000858,173.03,172.29,175.06,170.77,113038,2139054071.98,2.47,-0.85,-1.48,0.29
2023-04-10,000858,168.23,167.88,168.25,161.43,339732,6169351676.17,3.96,-2.56,-4.41,0.88
2023-04-11,000858,167.2,163.76,167.38,163.24,191194,3472021583.25,2.47,-2.45,-4.12,0.49
2023-04-12,000858,164.23,159.05,164.34,158.78,272834,4827573321.99,3.4,-2.88,-4.71,0.7
2023-04-13,000858,159.23,161.11,163.13,158.78,210802,3748131434.09,2.73,1.3,2.06,0.54
2023-04-14,000858,161.45,158.82,161.73,158.26,144653,2549260307.3,2.15,-1.42,-2.29,0.37
2023-04-17,000858,160.02,161.41,163.15,159.72,185553,3301205326.77,2.16,1.63,2.59,0.48
2023-04-18,000858,162.23,161.55,163.4,160.81,144067,2574306113.17,1.6,0.09,0.14,0.37
2023-04-19,000858,161.9,159.52,162.19,158.73,126172,2225609750.7,2.14,-1.26,-2.03,0.33
2023-04-20,000858,159.57,156.73,160.21,155.73,148009,2578285583.86,2.81,-1.75,-2.79,0.38
2023-04-21,000858,157.23,155.23,158.53,155.03,120920,2096658341.55,2.23,-0.96,-1.5,0.31
2023-04-24,000858,155.33,151.23,156.13,150.73,176091,2970098989.03,3.48,-2.58,-4.0,0.45
2023-04-25,000858,151.23,153.03,153.11,148.88,154897,2602607466.01,2.8,1.19,1.8,0.4
2023-04-26,000858,152.33,151.84,154.41,150.81,148127,2500348754.99,2.35,-0.78,-1.19,0.38
2023-04-27,000858,151.83,152.4,153.53,149.63,150393,2530897180.8,2.57,0.37,0.56,0.39
2023-04-28,000858,154.49,152.23,155.18,151.11,179386,3038219039.74,2.67,-0.11,-0.17,0.46
2023-05-04,000858,155.73,152.18,156.18,150.68,265878,4516684021.78,3.61,-0.03,-0.05,0.68
2023-05-05,000858,152.18,156.94,157.33,151.48,251727,4324694284.67,3.84,3.13,4.76,0.65
2023-05-08,000858,157.73,154.63,158.73,154.02,177534,3055844963.34,3.0,-1.47,-2.31,0.46
2023-05-09,000858,154.06,158.0,160.73,153.23,222923,3891367973.61,4.85,2.18,3.37,0.57
2023-05-10,000858,156.03,156.55,157.73,154.82,118910,2057577182.94,1.84,-0.92,-1.45,0.31
2023-05-11,000858,157.21,155.8,159.72,155.44,122896,2138045981.25,2.73,-0.48,-0.75,0.32
2023-05-12,000858,155.43,152.6,157.73,152.59,129592,2218100020.61,3.3,-2.05,-3.2,0.33
2023-05-15,000858,151.48,155.67,155.72,151.26,130800,2232478635.11,2.92,2.01,3.07,0.34
2023-05-16,000858,155.53,153.72,155.59,153.03,99365,1694257812.46,1.64,-1.25,-1.95,0.26
2023-05-17,000858,153.23,152.57,154.13,151.98,86022,1458848097.52,1.4,-0.75,-1.15,0.22
2023-05-18,000858,152.72,151.89,153.94,151.23,87804,1484050324.31,1.78,-0.45,-0.68,0.23
2023-05-19,000858,151.32,154.03,154.49,149.98,120746,2048104075.08,2.97,1.41,2.14,0.31
2023-05-22,000858,154.12,160.84,162.29,152.31,302445,5326580957.92,6.48,4.42,6.81,0.78
2023-05-23,000858,161.03,157.23,161.73,157.23,136724,2402618291.16,2.8,-2.24,-3.61,0.35
2023-05-24,000858,156.75,153.58,157.21,153.58,133551,2297763605.4,2.31,-2.32,-3.65,0.34
2023-05-25,000858,152.65,151.43,152.91,150.68,143925,2421836658.99,1.45,-1.4,-2.15,0.37
2023-05-26,000858,151.43,153.33,155.12,151.23,122875,2088300565.38,2.57,1.25,1.9,0.32
2023-05-29,000858,154.17,151.49,155.08,150.81,129769,2191774953.54,2.78,-1.2,-1.84,0.33
2023-05-30,000858,151.23,148.4,152.68,146.73,183603,3039522846.43,3.93,-2.04,-3.09,0.47
2023-05-31,000858,148.23,144.41,148.36,143.25,213448,3448000885.39,3.44,-2.69,-3.99,0.55
2023-06-01,000858,145.72,146.55,149.83,144.43,169016,2774057591.26,3.74,1.48,2.14,0.44
2023-06-02,000858,148.23,151.13,151.63,146.56,192084,3199284099.23,3.46,3.13,4.58,0.49
2023-06-05,000858,150.51,148.43,150.91,147.86,113447,1879812886.16,2.02,-1.79,-2.7,0.29
2023-06-06,000858,149.53,148.85,151.66,147.76,135368,2256103841.73,2.63,0.28,0.42,0.35
2023-06-07,000858,149.38,147.23,150.28,147.23,95326,1574392182.62,2.05,-1.09,-1.62,0.25
2023-06-08,000858,147.44,148.05,149.3,146.25,91573,1504742545.15,2.07,0.56,0.82,0.24
2023-06-09,000858,148.17,147.82,149.21,147.03,119635,1970427702.28,1.47,-0.16,-0.23,0.31
2023-06-12,000858,147.25,153.64,155.23,146.17,241838,4073838204.34,6.13,3.94,5.82,0.62
2023-06-13,000858,153.23,156.31,157.13,152.64,182936,3156768738.75,2.92,1.74,2.67,0.47
2023-06-14,000858,158.03,160.91,162.58,155.89,241015,4279986457.1,4.28,2.94,4.6,0.62
2023-06-15,000858,162.44,165.23,166.05,161.23,240450,4346343723.32,3.0,2.68,4.32,0.62
2023-06-16,000858,165.83,167.31,168.83,164.73,216314,3975777953.65,2.48,1.26,2.08,0.56
2023-06-19,000858,166.23,160.77,166.94,159.73,242342,4330534592.71,4.31,-3.91,-6.54,0.62
2023-06-20,000858,160.23,157.24,161.63,156.83,178689,3129124754.64,2.99,-2.2,-3.53,0.46
2023-06-21,000858,157.22,154.63,158.12,154.43,139485,2409049470.18,2.35,-1.66,-2.61,0.36
2023-06-26,000858,152.73,149.89,153.12,148.23,219340,3652673793.87,3.16,-3.07,-4.74,0.57
2023-06-27,000858,151.18,153.13,153.51,149.21,200679,3307807251.25,2.87,2.16,3.24,0.52
2023-06-28,000858,152.24,153.68,155.61,151.39,119426,1990481708.04,2.76,0.36,0.55,0.31
2023-06-29,000858,153.01,150.82,153.51,150.28,117724,1934965472.19,2.1,-1.86,-2.86,0.3
2023-06-30,000858,151.71,150.58,152.11,149.81,103371,1695951752.1,1.52,-0.16,-0.24,0.27
2023-07-03,000858,150.28,154.37,154.5,149.86,173373,2875749982.29,3.08,2.52,3.79,0.45
2023-07-04,000858,154.01,155.23,155.51,152.56,125957,2107039767.76,1.91,0.56,0.86,0.32
2023-07-05,000858,154.53,152.39,154.61,152.01,115416,1911856438.76,1.67,-1.83,-2.84,0.3
2023-07-06,000858,152.31,151.31,153.82,150.86,101450,1672166188.07,1.94,-0.71,-1.08,0.26
2023-07-07,000858,151.2,150.67,152.01,150.33,78970,1294178677.75,1.11,-0.42,-0.64,0.2
2023-07-10,000858,151.99,151.61,153.51,151.22,96715,1597774604.93,1.52,0.62,0.94,0.25
2023-07-11,000858,152.46,152.15,152.77,150.89,70206,1156564822.32,1.24,0.36,0.54,0.18
2023-07-12,000858,152.21,152.47,153.67,152.01,118840,1970009879.55,1.09,0.21,0.32,0.31
2023-07-13,000858,154.89,159.66,160.01,153.66,323514,5531880616.32,4.16,4.72,7.19,0.83
2023-07-14,000858,160.61,159.0,161.34,157.8,150723,2594877559.34,2.22,-0.41,-0.66,0.39
2023-07-17,000858,157.51,156.67,157.99,155.17,93257,1575729873.74,1.77,-1.47,-2.33,0.24
2023-07-18,000858,156.71,155.41,157.24,155.01,81959,1381227321.48,1.42,-0.8,-1.26,0.21
2023-07-19,000858,154.83,155.33,155.77,153.82,76856,1288284982.86,1.25,-0.05,-0.08,0.2
2023-07-20,000858,156.01,155.57,158.29,155.09,127502,2163844782.35,2.06,0.15,0.24,0.33
2023-07-21,000858,156.89,158.28,161.01,154.89,195387,3356305156.71,3.93,1.74,2.71,0.5
2023-07-24,000858,156.14,156.37,157.01,154.91,131716,2222174196.24,1.33,-1.21,-1.91,0.34
2023-07-25,000858,163.01,166.51,167.68,162.18,440632,7867658288.1,3.52,6.48,10.14,1.14
2023-07-26,000858,166.51,164.81,167.69,163.86,174025,3104017698.43,2.3,-1.02,-1.7,0.45
2023-07-27,000858,165.98,165.47,167.86,163.86,187987,3367125649.57,2.43,0.4,0.66,0.48
2023-07-28,000858,164.31,168.19,169.17,163.64,319693,5753479229.95,3.34,1.64,2.72,0.82
2023-07-31,000858,173.61,168.01,175.58,167.99,315594,5816020903.4,4.51,-0.11,-0.18,0.81
2023-08-01,000858,168.7,166.89,171.16,165.51,195718,3543719055.67,3.36,-0.67,-1.12,0.5
2023-08-02,000858,166.01,164.99,168.0,164.21,155080,2770075423.76,2.27,-1.14,-1.9,0.4
2023-08-03,000858,164.05,165.61,166.97,162.14,152646,2712382851.11,2.93,0.38,0.62,0.39
2023-08-04,000858,168.4,166.29,169.51,165.71,143478,2585669217.15,2.29,0.41,0.68,0.37
2023-08-07,000858,165.31,164.32,166.29,163.41,156930,2784302714.0,1.73,-1.18,-1.97,0.4
2023-08-08,000858,163.19,163.89,165.07,162.19,116143,2050696313.23,1.75,-0.26,-0.43,0.3
2023-08-09,000858,164.47,164.19,164.89,163.11,86796,1536212479.15,1.09,0.18,0.3,0.22
2023-08-10,000858,163.89,163.32,164.01,161.67,104238,1833070603.5,1.43,-0.53,-0.87,0.27
2023-08-11,000858,164.47,159.37,164.56,159.28,148886,2590746331.32,3.23,-2.42,-3.95,0.38
2023-08-14,000858,157.01,155.63,157.34,153.01,210945,3548868734.7,2.72,-2.35,-3.74,0.54
2023-08-15,000858,155.62,153.51,155.91,152.7,168145,2803400143.15,2.06,-1.36,-2.12,0.43
2023-08-16,000858,153.29,153.71,154.41,152.21,116277,1937166439.28,1.43,0.13,0.2,0.3
2023-08-17,000858,152.91,155.45,155.62,151.51,166932,2790070934.69,2.67,1.13,1.74,0.43
2023-08-18,000858,155.43,150.54,155.69,150.51,279480,4605753430.52,3.33,-3.16,-4.91,0.72
2023-08-21,000858,149.19,148.98,151.37,148.39,164507,2676283337.51,1.98,-1.04,-1.56,0.42
2023-08-22,000858,149.63,149.16,150.51,147.49,156921,2538910286.11,2.03,0.12,0.18,0.4
2023-08-23,000858,149.06,147.02,149.15,147.01,146839,2360128005.76,1.43,-1.43,-2.14,0.38
2023-08-24,000858,147.09,149.27,150.51,146.22,175895,2842412943.63,2.92,1.53,2.25,0.45
2023-08-25,000858,148.03,148.56,149.78,147.56,116302,1877818205.04,1.49,-0.48,-0.71,0.3
2023-08-28,000858,155.02,144.5,156.0,144.02,545771,8739965733.49,8.06,-2.73,-4.06,1.41
2023-08-29,000858,143.01,146.41,147.11,142.34,238732,3780207169.13,3.3,1.32,1.91,0.62
2023-08-30,000858,146.41,144.83,147.13,144.61,225987,3580879499.59,1.72,-1.08,-1.58,0.58
2023-08-31,000858,144.83,142.92,144.84,142.84,220018,3443917302.81,1.38,-1.32,-1.91,0.57
2023-09-01,000858,144.01,146.75,146.97,144.01,232387,3701951294.13,2.07,2.68,3.83,0.6
2023-09-04,000858,148.61,154.94,155.01,148.61,464965,7710567731.95,4.36,5.58,8.19,1.2
2023-09-05,000858,154.81,152.73,155.24,152.25,190550,3170571173.46,1.93,-1.43,-2.21,0.49
2023-09-06,000858,152.07,152.7,153.46,151.01,130493,2155900998.3,1.6,-0.02,-0.03,0.34
2023-09-07,000858,152.01,150.11,152.18,149.91,118861,1947052985.57,1.49,-1.7,-2.59,0.31
2023-09-08,000858,149.27,148.93,149.71,147.51,104972,1695834401.17,1.47,-0.79,-1.18,0.27
2023-09-11,000858,148.01,151.36,152.32,147.16,160683,2625927002.72,3.46,1.63,2.43,0.41
2023-09-12,000858,150.41,149.99,151.07,149.62,89428,1459902261.27,0.96,-0.91,-1.37,0.23
2023-09-13,000858,151.01,150.66,152.4,149.46,131147,2150208869.54,1.96,0.45,0.67,0.34
2023-09-14,000858,150.66,149.01,151.24,148.04,130473,2115828262.3,2.12,-1.1,-1.65,0.34
2023-09-15,000858,149.08,146.72,150.05,146.31,177555,2846912332.74,2.51,-1.54,-2.29,0.46
2023-09-18,000858,146.01,149.81,150.02,145.02,162983,2634257627.86,3.41,2.11,3.09,0.42
2023-09-19,000858,149.02,147.92,149.21,146.51,113674,1824120705.53,1.8,-1.26,-1.89,0.29
2023-09-20,000858,147.21,146.85,148.01,146.71,87124,1394723510.57,0.88,-0.72,-1.07,0.22
2023-09-21,000858,146.01,144.67,146.51,144.53,129455,2046008258.75,1.35,-1.48,-2.18,0.33
2023-09-22,000858,144.01,146.93,147.32,143.71,154320,2451918127.02,2.5,1.56,2.26,0.4
2023-09-25,000858,146.77,145.91,146.89,145.61,105365,1676603466.31,0.87,-0.69,-1.02,0.27
2023-09-26,000858,145.89,143.66,146.48,143.66,125016,1969171204.71,1.93,-1.54,-2.25,0.32
2023-09-27,000858,143.67,143.6,145.66,143.01,132812,2083949327.42,1.84,-0.04,-0.06,0.34
2023-09-28,000858,143.6,143.11,144.39,142.69,123857,1933102453.43,1.18,-0.34,-0.49,0.32
2023-10-09,000858,143.1,141.28,143.1,138.81,153573,2365643872.37,3.0,-1.28,-1.83,0.4
2023-10-10,000858,142.5,140.42,143.59,140.07,127175,1965311403.8,2.49,-0.61,-0.86,0.33
2023-10-11,000858,141.58,140.71,142.24,140.37,99122,1526531426.61,1.33,0.21,0.29,0.26
2023-10-12,000858,142.26,142.74,143.01,141.22,137972,2144168262.31,1.27,1.44,2.03,0.36
2023-10-13,000858,141.51,140.64,141.51,139.02,142934,2189951710.51,1.74,-1.47,-2.1,0.37
2023-10-16,000858,140.09,137.15,140.41,136.72,152366,2299307439.95,2.62,-2.48,-3.49,0.39
2023-10-17,000858,137.15,137.42,138.25,135.57,107202,1610282340.05,1.95,0.2,0.27,0.28
2023-10-18,000858,136.99,136.25,138.33,136.19,101105,1516335018.72,1.56,-0.85,-1.17,0.26
2023-10-19,000858,135.01,131.26,135.01,130.97,217385,3161472146.56,2.97,-3.66,-4.99,0.56
2023-10-20,000858,130.01,130.71,132.94,129.58,133164,1920618082.39,2.56,-0.42,-0.55,0.34
2023-10-23,000858,130.65,130.76,132.82,129.41,120292,1727517065.63,2.61,0.04,0.05,0.31
2023-10-24,000858,130.77,131.06,132.0,128.71,167074,2395874812.76,2.52,0.23,0.3,0.43
2023-10-25,000858,133.96,136.35,138.01,133.96,254422,3792234580.05,3.09,4.04,5.29,0.66
2023-10-26,000858,135.01,138.06,138.21,134.81,146177,2187779863.38,2.49,1.25,1.71,0.38
2023-10-27,000858,137.58,140.0,140.56,137.17,170654,2603681374.11,2.46,1.41,1.94,0.44
2023-10-30,000858,142.96,143.61,145.37,142.01,274030,4289723342.52,2.4,2.58,3.61,0.71
2023-10-31,000858,144.51,143.01,144.66,142.03,144979,2261223856.93,1.83,-0.42,-0.6,0.37
2023-11-01,000858,153.01,147.01,154.29,147.01,469346,7622902568.18,5.09,2.8,4.0,1.21
2023-11-02,000858,147.09,144.91,147.97,144.74,165132,2623333602.26,2.2,-1.43,-2.1,0.43
2023-11-03,000858,144.91,146.68,147.01,144.67,138144,2200311515.69,1.61,1.22,1.77,0.36
2023-11-06,000858,147.68,146.85,147.88,145.51,137512,2192590029.11,1.62,0.12,0.17,0.35
2023-11-07,000858,146.31,146.32,146.91,145.01,107304,1705482356.26,1.29,-0.36,-0.53,0.28
2023-11-08,000858,145.51,145.64,146.79,144.58,126463,2003995988.48,1.51,-0.46,-0.68,0.33
2023-11-09,000858,145.01,145.56,146.51,145.01,91989,1458982551.84,1.03,-0.05,-0.08,0.24
2023-11-10,000858,144.51,143.91,145.29,143.51,89631,1407108917.11,1.22,-1.13,-1.65,0.23
2023-11-13,000858,143.9,141.89,144.18,141.07,125575,1948615157.18,2.16,-1.4,-2.02,0.32
2023-11-14,000858,142.89,142.91,144.9,142.01,112992,1764357472.68,2.04,0.72,1.02,0.29
2023-11-15,000858,144.82,144.26,145.15,143.71,101757,1601063926.14,1.01,0.94,1.35,0.26
2023-11-16,000858,144.01,143.38,144.71,143.14,70364,1102563043.31,1.09,-0.61,-0.88,0.18
2023-11-17,000858,142.51,142.01,143.49,141.37,84521,1309342330.97,1.48,-0.96,-1.37,0.22
2023-11-20,000858,142.0,141.41,142.95,140.61,114859,1773729316.45,1.65,-0.42,-0.6,0.3
2023-11-21,000858,142.01,142.31,143.65,140.26,166977,2595787143.62,2.4,0.64,0.9,0.43
2023-11-22,000858,141.21,140.52,141.93,140.52,86913,1338320985.63,0.99,-1.26,-1.79,0.22
2023-11-23,000858,140.01,140.08,140.46,138.86,94576,1442390953.89,1.14,-0.31,-0.44,0.24
2023-11-24,000858,139.91,140.24,140.89,139.32,93095,1425448392.18,1.12,0.11,0.16,0.24
2023-11-27,000858,139.8,136.26,139.81,135.9,185270,2774364092.32,2.79,-2.84,-3.98,0.48
2023-11-28,000858,136.3,135.76,137.09,134.66,139103,2066506935.76,1.78,-0.37,-0.5,0.36
2023-11-29,000858,135.59,135.31,135.61,133.91,86485,1279519709.13,1.25,-0.33,-0.45,0.22
2023-11-30,000858,135.18,136.16,136.4,135.02,106833,1591108412.32,1.02,0.63,0.85,0.28
2023-12-01,000858,136.01,134.22,136.01,133.02,134304,1977001207.31,2.2,-1.42,-1.94,0.35
2023-12-04,000858,133.5,132.86,134.68,132.6,106956,1565168595.28,1.55,-1.01,-1.36,0.28
2023-12-05,000858,132.51,129.68,132.84,129.25,150411,2167619334.59,2.7,-2.39,-3.18,0.39
2023-12-06,000858,129.61,131.11,132.21,128.67,144742,2081995216.85,2.73,1.1,1.43,0.37
2023-12-07,000858,131.11,129.53,131.28,128.51,151071,2152755581.71,2.11,-1.21,-1.58,0.39
2023-12-08,000858,129.53,129.94,131.31,129.23,144759,2075536415.27,1.61,0.32,0.41,0.37
2023-12-11,000858,126.61,126.21,127.01,123.57,323121,4465383122.8,2.65,-2.87,-3.73,0.83
2023-12-12,000858,125.01,126.31,126.69,124.74,144023,2002700041.68,1.55,0.08,0.1,0.37
2023-12-13,000858,125.61,120.79,125.69,120.59,318646,4313281475.84,4.04,-4.37,-5.52,0.82
2023-12-14,000858,122.01,119.66,122.99,119.66,214418,2872608825.88,2.76,-0.94,-1.13,0.55
2023-12-15,000858,120.68,120.71,122.81,119.81,200133,2685090415.6,2.51,0.88,1.05,0.52
2023-12-18,000858,119.06,121.01,121.81,118.88,129300,1727901875.36,2.43,0.25,0.3,0.33
2023-12-19,000858,121.0,120.34,121.0,119.57,130160,1732968199.63,1.18,-0.55,-0.67,0.34
2023-12-20,000858,120.86,119.14,120.94,119.11,106300,1411911254.62,1.52,-1.0,-1.2,0.27
2023-12-21,000858,118.89,121.11,121.46,118.49,176648,2355445615.95,2.49,1.65,1.97,0.46
2023-12-22,000858,121.07,120.43,121.81,119.58,164023,2191023169.19,1.84,-0.56,-0.68,0.42
2023-12-25,000858,120.33,121.56,121.58,119.96,98621,1322860816.57,1.35,0.94,1.13,0.25
2023-12-26,000858,121.56,121.33,121.56,120.62,73678,986855945.14,0.77,-0.19,-0.23,0.19
2023-12-27,000858,121.33,120.84,121.79,120.04,104309,1395667156.77,1.44,-0.4,-0.49,0.27
2023-12-28,000858,120.84,127.11,128.15,120.56,336109,4647651265.17,6.28,5.19,6.27,0.87
2023-12-29,000858,127.01,127.32,128.65,126.3,194541,2730826835.35,1.85,0.17,0.21,0.5
2024-01-02,000858,127.31,123.01,127.31,122.81,215270,2947170556.8,3.53,-3.39,-4.31,0.55
2024-01-03,000858,122.99,121.89,123.68,120.76,164171,2211980500.19,2.37,-0.91,-1.12,0.42
2024-01-04,000858,121.89,119.33,121.91,119.02,178763,2371204451.67,2.37,-2.1,-2.56,0.46
2024-01-05,000858,119.01,118.25,120.31,117.79,156304,2062827516.43,2.11,-0.91,-1.08,0.4
2024-01-08,000858,118.02,115.11,118.15,115.01,210200,2706248455.91,2.66,-2.66,-3.14,0.54
2024-01-09,000858,115.11,114.82,116.39,114.42,174838,2241449420.48,1.71,-0.25,-0.29,0.45
2024-01-10,000858,114.82,115.81,116.59,113.02,165304,2118536476.06,3.11,0.86,0.99,0.43
2024-01-11,000858,115.71,116.63,117.51,114.23,156464,2021717963.8,2.83,0.71,0.82,0.4
2024-01-12,000858,115.89,115.76,117.13,115.11,119208,1539729131.14,1.73,-0.75,-0.87,0.31
2024-01-15,000858,115.01,115.69,116.4,114.09,115826,1485609938.54,2.0,-0.06,-0.07,0.3
2024-01-16,000858,114.93,115.42,116.29,113.94,125287,1604334707.82,2.03,-0.23,-0.27,0.32
2024-01-17,000858,114.61,112.15,114.81,112.15,176757,2232551975.01,2.3,-2.83,-3.27,0.46
2024-01-18,000858,111.81,114.91,115.14,110.2,235948,2961463081.82,4.4,2.46,2.76,0.61
2024-01-19,000858,114.01,115.9,116.52,113.13,225020,2891090563.72,2.95,0.86,0.99,0.58
2024-01-22,000858,115.41,114.01,116.16,112.81,213410,2733754455.75,2.89,-1.63,-1.89,0.55
2024-01-23,000858,113.81,114.39,115.13,112.49,161987,2053575259.83,2.32,0.33,0.38,0.42
2024-01-24,000858,115.19,115.06,115.49,112.27,166824,2118643963.14,2.81,0.59,0.67,0.43
2024-01-25,000858,115.01,118.12,118.12,114.57,273421,3546308960.29,3.09,2.66,3.06,0.7
2024-01-26,000858,117.12,118.01,119.0,116.51,193174,2522565252.1,2.11,-0.09,-0.11,0.5
2024-01-29,000858,118.1,118.79,120.68,118.1,216150,2860907561.52,2.19,0.66,0.78,0.56
2024-01-30,000858,117.81,114.72,117.91,114.59,170720,2196117733.31,2.79,-3.43,-4.07,0.44
2024-01-31,000858,114.51,113.31,115.69,113.3,135218,1717132838.83,2.08,-1.23,-1.41,0.35
2024-02-01,000858,112.75,113.51,114.73,112.15,137875,1745356476.42,2.28,0.18,0.2,0.36
2024-02-02,000858,113.51,110.83,115.66,109.57,210862,2658388904.9,5.37,-2.36,-2.68,0.54
2024-02-05,000858,110.83,113.58,114.89,109.92,308042,3864410348.59,4.48,2.48,2.75,0.79
2024-02-06,000858,113.01,120.0,120.01,112.71,323842,4239033653.04,6.43,5.65,6.42,0.83
2024-02-07,000858,120.12,120.88,121.71,119.11,290673,3882655957.27,2.17,0.73,0.88,0.75
2024-02-08,000858,121.81,120.6,123.13,119.71,243748,3267001019.28,2.83,-0.23,-0.28,0.63
2024-02-19,000858,125.91,123.16,125.96,121.79,288579,3951748629.55,3.46,2.12,2.56,0.74
2024-02-20,000858,123.01,121.39,124.01,120.01,211819,2841706723.75,3.25,-1.44,-1.77,0.55
2024-02-21,000858,120.41,128.03,129.69,119.85,466563,6492866976.98,8.11,5.47,6.64,1.2
2024-02-22,000858,127.12,128.11,128.67,126.44,188401,2646660001.48,1.74,0.06,0.08,0.49
2024-02-23,000858,128.05,128.72,130.39,127.06,184393,2613714172.22,2.6,0.48,0.61,0.48
2024-02-26,000858,128.51,126.77,129.29,126.06,139947,1961062779.9,2.51,-1.51,-1.95,0.36
2024-02-27,000858,126.02,126.77,126.81,125.06,150617,2092382020.62,1.38,0.0,0.0,0.39
2024-02-28,000858,126.77,126.54,128.41,125.78,196194,2753522611.35,2.07,-0.18,-0.23,0.51
2024-02-29,000858,126.01,129.26,129.34,125.71,176604,2496984973.38,2.87,2.15,2.72,0.45
2024-03-01,000858,129.06,129.6,130.79,127.89,158813,2261267887.41,2.24,0.26,0.34,0.41
2024-03-04,000858,128.52,127.34,129.21,127.05,154307,2170817658.18,1.67,-1.74,-2.26,0.4
2024-03-05,000858,126.99,128.6,128.89,126.34,160016,2251931872.98,2.0,0.99,1.26,0.41
2024-03-06,000858,128.01,126.07,128.31,125.52,176528,2459134905.94,2.17,-1.97,-2.53,0.45
2024-03-07,000858,126.07,125.26,126.99,125.26,112198,1559868152.03,1.37,-0.64,-0.81,0.29
2024-03-08,000858,125.07,125.43,126.14,123.67,122452,1687886718.86,1.97,0.14,0.17,0.32
2024-03-11,000858,125.36,128.17,128.3,125.03,193569,2713055196.92,2.61,2.18,2.74,0.5
2024-03-12,000858,128.18,135.32,136.31,128.18,450791,6608708732.85,6.34,5.58,7.15,1.16
2024-03-13,000858,134.51,134.77,136.19,134.15,179130,2649479635.48,1.51,-0.41,-0.55,0.46
2024-03-14,000858,134.21,136.57,138.01,134.07,222274,3320434207.38,2.92,1.34,1.8,0.57
2024-03-15,000858,136.01,139.5,141.79,135.81,238874,3639737822.84,4.38,2.15,2.93,0.62
2024-03-18,000858,139.41,140.51,141.67,137.72,189874,2908432466.18,2.83,0.72,1.01,0.49
2024-03-19,000858,140.89,144.38,145.98,140.55,338826,5328394236.71,3.86,2.75,3.87,0.87
2024-03-20,000858,143.89,143.96,145.27,142.5,161600,2535854998.21,1.92,-0.29,-0.42,0.42
2024-03-21,000858,143.91,143.62,145.55,142.66,136430,2139591363.23,2.01,-0.24,-0.34,0.35
2024-03-22,000858,143.41,140.44,143.77,139.37,201564,3098381510.57,3.06,-2.21,-3.18,0.52
2024-03-25,000858,139.52,138.73,139.91,137.01,161675,2447539788.49,2.06,-1.22,-1.71,0.42
2024-03-26,000858,138.78,142.23,142.39,138.78,180890,2787590493.53,2.6,2.52,3.5,0.47
2024-03-27,000858,142.01,139.67,142.31,139.61,123630,1899180647.43,1.9,-1.8,-2.56,0.32
2024-03-28,000858,139.67,140.11,142.35,139.06,144192,2217801274.64,2.36,0.32,0.44,0.37
2024-03-29,000858,140.11,140.52,142.03,139.57,88348,1358438656.59,1.76,0.29,0.41,0.23
2024-04-01,000858,141.51,144.29,145.57,141.51,177262,2788229516.44,2.89,2.68,3.77,0.46
2024-04-02,000858,144.01,142.51,144.19,141.87,114101,1779060166.67,1.61,-1.23,-1.78,0.29
2024-04-03,000858,142.91,141.61,143.98,140.31,98261,1522506389.62,2.58,-0.63,-0.9,0.25
2024-04-08,000858,139.01,134.3,139.01,134.06,270007,4002147876.33,3.5,-5.16,-7.31,0.7
2024-04-09,000858,133.51,133.49,135.22,132.69,130397,1909631397.01,1.88,-0.6,-0.81,0.34
2024-04-10,000858,133.21,130.13,133.51,129.15,171676,2464329866.93,3.27,-2.52,-3.36,0.44
2024-04-11,000858,129.61,129.35,129.67,127.61,159943,2264027608.89,1.58,-0.6,-0.78,0.41
2024-04-12,000858,129.01,127.5,130.46,127.11,134073,1895837989.01,2.59,-1.43,-1.85,0.35
2024-04-15,000858,127.61,134.33,134.99,127.07,254292,3701903874.94,6.21,5.36,6.83,0.66
2024-04-16,000858,133.61,131.98,134.17,131.32,135678,1976125482.89,2.12,-1.75,-2.35,0.35
2024-04-17,000858,131.54,132.31,132.55,130.81,137023,1982007044.08,1.32,0.25,0.33,0.35
2024-04-18,000858,131.08,131.99,133.79,130.31,152453,2213439016.53,2.63,-0.24,-0.32,0.39
2024-04-19,000858,130.99,129.91,131.51,129.0,127262,1818608488.11,1.9,-1.58,-2.08,0.33
2024-04-22,000858,129.91,131.57,133.49,129.91,140366,2035476601.31,2.76,1.28,1.66,0.36
2024-04-23,000858,131.01,134.04,134.5,130.98,171712,2507417591.46,2.68,1.88,2.47,0.44
2024-04-24,000858,134.94,135.99,136.21,133.01,142251,2103883224.01,2.39,1.45,1.95,0.37
2024-04-25,000858,135.51,135.99,136.36,134.03,100776,1496358807.6,1.71,0.0,0.0,0.26
2024-04-26,000858,136.21,139.26,139.71,136.21,179462,2719514005.5,2.57,2.4,3.27,0.46
2024-04-29,000858,138.01,138.76,143.57,137.02,275385,4217464058.74,4.7,-0.36,-0.5,0.71
2024-04-30,000858,139.31,137.44,140.5,137.44,155296,2359135139.91,2.21,-0.95,-1.32,0.4
2024-05-06,000858,140.45,142.02,145.34,140.41,316796,4940155160.96,3.59,3.33,4.58,0.82
2024-05-07,000858,142.01,142.95,143.43,140.56,145500,2265634112.41,2.02,0.65,0.93,0.37
